case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index,Part_Desc_,Rework,Work_Order_Qty,label,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Case73,Turning & Milling - Machine 4,ID4429,2/8/12 16:34,Variant 112,112,Fastener,missing,50,deviant,S,Machine 4 - Turning & Milling,0,0,552,994,2,2,16,570,570,2,35
Case73,Turning & Milling - Machine 4,ID4167,2/8/12 23:45,Variant 112,112,Fastener,missing,50,deviant,S,Machine 4 - Turning & Milling,0,0,209,1425,2,2,23,431,1001,3,35
Case73,Turning & Milling - Machine 4,ID4529,2/9/12 2:46,Variant 112,112,Fastener,missing,50,deviant,S,Machine 4 - Turning & Milling,0,0,173,166,2,3,2,181,1182,4,35
Case73,Turning & Milling - Machine 4,ID4429,2/9/12 9:09,Variant 112,112,Fastener,missing,50,deviant,S,Machine 4 - Turning & Milling,1,0,131,549,2,3,9,383,1565,5,36
Case73,Turning & Milling - Machine 4,ID4932,2/9/12 10:26,Variant 112,112,Fastener,missing,50,deviant,S,Machine 4 - Turning & Milling,0,0,76,626,2,3,10,77,1642,6,36
Case73,Turning & Milling Q.C.,ID4618,2/9/12 11:55,Variant 112,112,Fastener,missing,50,deviant,D,Quality Check 1,0,0,62,715,2,3,11,89,1731,7,37
Case73,Turning & Milling - Machine 4,ID4932,2/9/12 16:05,Variant 112,112,Fastener,missing,50,deviant,D,Machine 4 - Turning & Milling,22,0,338,965,2,3,16,250,1981,8,36
Case73,Turning & Milling - Machine 4,ID4167,2/9/12 21:36,Variant 112,112,Fastener,missing,50,deviant,D,Machine 4 - Turning & Milling,17,0,262,1296,2,3,21,331,2312,9,36
Case73,Turning & Milling - Machine 4,ID0997,2/9/12 22:43,Variant 112,112,Fastener,missing,50,deviant,D,Machine 4 - Turning & Milling,10,0,148,1363,2,3,22,67,2379,10,35
Case242,Turning & Milling - Machine 6,ID4794,2/8/12 14:19,Variant 113,113,Spur Gear,missing,40,deviant,S,Machine 6 - Turning & Milling,2,0,439,859,2,2,14,0,0,1,35
Case242,Turning & Milling - Machine 6,ID4794,2/8/12 15:50,Variant 113,113,Spur Gear,missing,40,deviant,D,Machine 6 - Turning & Milling,3,0,91,950,2,2,15,91,91,2,35
Case242,Turning & Milling - Machine 6,ID4167,2/8/12 20:12,Variant 113,113,Spur Gear,missing,40,deviant,D,Machine 6 - Turning & Milling,4,0,222,1212,2,2,20,262,353,3,35
Case242,Turning & Milling - Machine 6,ID4529,2/9/12 2:46,Variant 113,113,Spur Gear,missing,40,deviant,D,Machine 6 - Turning & Milling,17,0,390,166,2,3,2,394,747,4,35
Case242,Turning & Milling - Machine 6,ID4794,2/9/12 15:41,Variant 113,113,Spur Gear,missing,40,deviant,D,Machine 6 - Turning & Milling,1,0,49,941,2,3,15,775,1522,5,36
Case52,Turning & Milling - Machine 8,ID0997,2/9/12 6:36,Variant 114,114,Ballnut,missing,75,regular,D,Machine 8 - Turning & Milling,13,0,87,396,2,3,6,0,0,1,36
Case52,Turning & Milling - Machine 8,ID4219,2/21/12 15:38,Variant 114,114,Ballnut,missing,75,regular,S,Machine 8 - Turning & Milling,0,0,130,938,2,1,15,17822,17822,2,25
Case52,Turning & Milling - Machine 8,ID4219,2/21/12 17:11,Variant 114,114,Ballnut,missing,75,regular,B,Machine 8 - Turning & Milling,0,0,92,1031,2,1,17,93,17915,3,26
Case52,Turning & Milling - Machine 8,ID4219,2/21/12 17:58,Variant 114,114,Ballnut,missing,75,regular,S,Machine 8 - Turning & Milling,0,0,47,1078,2,1,17,47,17962,4,26
Case52,Turning & Milling - Machine 8,ID4219,2/22/12 9:19,Variant 114,114,Ballnut,missing,75,regular,S,Machine 8 - Turning & Milling,1,0,147,559,2,2,9,921,18883,5,26
Case52,Turning & Milling - Machine 8,ID4219,2/22/12 9:42,Variant 114,114,Ballnut,missing,75,regular,B,Machine 8 - Turning & Milling,0,0,22,582,2,2,9,23,18906,6,26
Case52,Turning & Milling - Machine 8,ID4219,2/22/12 18:02,Variant 114,114,Ballnut,missing,75,regular,D,Machine 8 - Turning & Milling,43,0,500,1082,2,2,18,500,19406,7,28
Case52,Turning & Milling - Machine 8,ID4219,2/23/12 10:43,Variant 114,114,Ballnut,missing,75,regular,D,Machine 8 - Turning & Milling,18,0,234,643,2,3,10,1001,20407,8,25
Case52,Turning & Milling Q.C.,ID4618,2/24/12 11:46,Variant 114,114,Ballnut,missing,75,regular,D,Quality Check 1,75,0,75,706,2,4,11,1503,21910,9,25
Case52,Flat Grinding - Machine 11,ID4882,2/24/12 12:08,Variant 114,114,Ballnut,missing,75,regular,D,Machine 11 - Grinding,75,0,95,728,2,4,12,22,21932,10,25
Case52,Laser Marking - Machine 7,ID4882,2/26/12 6:52,Variant 114,114,Ballnut,missing,75,regular,D,Machine 7- Laser Marking,0,0,1,412,2,6,6,2564,24496,11,25
Case52,Laser Marking - Machine 7,ID4882,2/26/12 11:21,Variant 114,114,Ballnut,missing,75,regular,D,Machine 7- Laser Marking,75,0,40,681,2,6,11,269,24765,12,24
Case52,Final Inspection Q.C.,ID4618,2/26/12 18:01,Variant 114,114,Ballnut,missing,75,regular,D,Quality Check 1,0,0,128,1081,2,6,18,400,25165,13,23
Case52,Final Inspection Q.C.,ID4618,2/27/12 14:15,Variant 114,114,Ballnut,missing,75,regular,D,Quality Check 1,75,0,1,855,2,0,14,1214,26379,14,21
Case52,Packing,ID4820,2/28/12 1:00,Variant 114,114,Ballnut,missing,75,regular,D,Packing,42,0,60,60,2,1,1,645,27024,15,23
Case52,Packing,ID4820,2/29/12 1:00,Variant 114,114,Ballnut,missing,75,regular,D,Packing,33,0,60,60,2,2,1,1440,28464,16,18
Case58,Round Grinding - Manual,ID4528,2/9/12 11:16,Variant 115,115,Adjusting Nut,missing,28,regular,S,Machine 27 - Grinding,0,0,27,676,2,3,11,0,0,1,37
Case58,Round Grinding - Manual,ID4528,2/9/12 13:37,Variant 115,115,Adjusting Nut,missing,28,regular,S,Machine 27 - Grinding,0,0,69,817,2,3,13,141,141,2,37
Case58,Round Grinding - Manual,ID4872,2/9/12 18:14,Variant 115,115,Adjusting Nut,missing,28,regular,D,Machine 27 - Grinding,10,0,132,1094,2,3,18,277,418,3,36
Case58,Round Grinding - Manual,ID4528,2/12/12 6:12,Variant 115,115,Adjusting Nut,missing,28,regular,D,Machine 27 - Grinding,18,0,418,372,2,6,6,3598,4016,4,35
Case58,Final Inspection Q.C.,ID4618,2/19/12 15:11,Variant 115,115,Adjusting Nut,missing,28,regular,D,Quality Check 1,28,0,501,911,2,6,15,10619,14635,5,28
Case58,Laser Marking - Machine 7,ID0998,2/19/12 16:24,Variant 115,115,Adjusting Nut,missing,28,regular,D,Machine 7- Laser Marking,28,0,75,984,2,6,16,73,14708,6,28
Case58,Packing,ID4820,2/20/12 1:00,Variant 115,115,Adjusting Nut,missing,28,regular,D,Packing,28,0,60,60,2,0,1,516,15224,7,28
Case55,Turn & Mill. & Screw Assem - Machine 10,ID4132,2/9/12 17:48,Variant 116,116,Bearing,missing,70,deviant,S,Machine 10 - Grinding,1,0,201,1068,2,3,17,0,0,1,37
Case55,Turn & Mill. & Screw Assem - Machine 10,ID4641,2/9/12 21:22,Variant 116,116,Bearing,missing,70,deviant,S,Machine 10 - Grinding,0,0,69,1282,2,3,21,214,214,2,36
Case55,Turn & Mill. & Screw Assem - Machine 10,ID4641,2/10/12 6:44,Variant 116,116,Bearing,missing,70,deviant,D,Machine 10 - Grinding,11,0,562,404,2,4,6,562,776,3,35
Case55,Turning & Milling Q.C.,ID4287,2/10/12 7:30,Variant 116,116,Bearing,missing,70,deviant,D,Quality Check 1,0,0,31,450,2,4,7,46,822,4,35
Case55,Turn & Mill. & Screw Assem - Machine 10,ID3846,2/10/12 12:53,Variant 116,116,Bearing,missing,70,deviant,D,Machine 10 - Grinding,10,0,341,773,2,4,12,323,1145,5,35
Case55,Turn & Mill. & Screw Assem - Machine 10,ID4132,2/12/12 6:37,Variant 116,116,Bearing,missing,70,deviant,D,Machine 10 - Grinding,15,0,512,397,2,6,6,2504,3649,6,35
Case55,Turn & Mill. & Screw Assem - Machine 10,ID4641,2/12/12 7:27,Variant 116,116,Bearing,missing,70,deviant,D,Machine 10 - Grinding,1,0,29,447,2,6,7,50,3699,7,35
Case55,Turn & Mill. & Screw Assem - Machine 10,ID3846,2/12/12 15:59,Variant 116,116,Bearing,missing,70,deviant,D,Machine 10 - Grinding,13,0,415,959,2,6,15,512,4211,8,34
Case55,Turn & Mill. & Screw Assem - Machine 10,ID4132,2/12/12 22:44,Variant 116,116,Bearing,missing,70,deviant,D,Machine 10 - Grinding,9,0,398,1364,2,6,22,405,4616,9,35
Case55,Turning & Milling Q.C.,ID4287,2/19/12 10:30,Variant 116,116,Bearing,missing,70,deviant,D,Quality Check 1,60,0,90,630,2,6,10,9346,13962,10,27
Case55,Laser Marking - Machine 7,ID4882,2/20/12 10:38,Variant 116,116,Bearing,missing,70,deviant,D,Machine 7- Laser Marking,60,0,49,638,2,0,10,1448,15410,11,28
Case55,Flat Grinding - Machine 11,ID4882,2/21/12 1:15,Variant 116,116,Bearing,missing,70,deviant,D,Machine 11 - Grinding,0,0,75,75,2,1,1,877,16287,12,26
Case55,Flat Grinding - Machine 11,ID4882,2/21/12 12:13,Variant 116,116,Bearing,missing,70,deviant,D,Machine 11 - Grinding,60,0,190,733,2,1,12,658,16945,13,25
Case55,Lapping - Machine 1,ID4882,2/22/12 1:15,Variant 116,116,Bearing,missing,70,deviant,D,Machine 1 - Lapping,0,0,75,75,2,2,1,782,17727,14,26
Case55,Lapping - Machine 1,ID4882,2/22/12 10:37,Variant 116,116,Bearing,missing,70,deviant,D,Machine 1 - Lapping,60,0,90,637,2,2,10,562,18289,15,26
Case55,Final Inspection Q.C.,ID4493,2/23/12 11:21,Variant 116,116,Bearing,missing,70,deviant,D,Quality Check 1,60,0,60,681,2,3,11,1484,19773,16,24
Case55,Packing,ID4820,2/24/12 1:00,Variant 116,116,Bearing,missing,70,deviant,D,Packing,60,0,60,60,2,4,1,819,20592,17,25
Case87,Turning & Milling - Machine 4,ID4167,2/12/12 17:55,Variant 6,6,other,missing,720,deviant,S,Machine 4 - Turning & Milling,0,0,428,1075,2,6,17,0,0,1,35
Case87,Turning & Milling - Machine 4,ID4932,2/13/12 1:06,Variant 6,6,other,missing,720,deviant,S,Machine 4 - Turning & Milling,1,0,311,66,2,0,1,431,431,2,35
Case87,Turning & Milling - Machine 4,ID4932,2/13/12 6:52,Variant 6,6,other,missing,720,deviant,D,Machine 4 - Turning & Milling,13,0,345,412,2,0,6,346,777,3,35
Case92,Turning & Milling - Machine 6,ID4794,2/13/12 6:43,Variant 2,2,Ballnut,missing,4,deviant,S,Machine 6 - Turning & Milling,0,0,131,403,2,0,6,0,0,1,36
Case92,Turning & Milling - Machine 6,ID4794,2/13/12 23:40,Variant 2,2,Ballnut,missing,4,deviant,S,Machine 6 - Turning & Milling,1,0,188,1420,2,0,23,1017,1017,2,34
Case92,Turning & Milling - Machine 6,ID4794,2/14/12 0:46,Variant 2,2,Ballnut,missing,4,deviant,D,Machine 6 - Turning & Milling,3,0,65,46,2,1,0,66,1083,3,33
Case39,Turning & Milling - Machine 10,ID4641,2/13/12 15:22,Variant 117,117,Spur Gear,missing,10,regular,S,Machine 10 - Grinding,1,0,463,922,2,0,15,0,0,1,34
Case39,Turning & Milling Q.C.,ID4287,2/14/12 10:13,Variant 117,117,Spur Gear,missing,10,regular,D,Quality Check 1,0,0,73,613,2,1,10,1131,1131,2,31
Case39,Turning & Milling - Machine 10,ID4641,2/14/12 11:01,Variant 117,117,Spur Gear,missing,10,regular,S,Machine 10 - Grinding,1,0,188,661,2,1,11,48,1179,3,31
Case39,Turning & Milling - Machine 10,ID4641,2/14/12 14:10,Variant 117,117,Spur Gear,missing,10,regular,D,Machine 10 - Grinding,8,0,188,850,2,1,14,0,1368,4,28
Case39,Turning & Milling Q.C.,ID4287,2/14/12 14:10,Variant 117,117,Spur Gear,missing,10,regular,D,Quality Check 1,10,0,50,850,2,1,14,189,1368,5,28
Case39,Turning & Milling - Machine 10,ID4641,2/14/12 15:53,Variant 117,117,Spur Gear,missing,10,regular,S,Machine 10 - Grinding,0,0,103,953,2,1,15,103,1471,6,28
Case39,Turning & Milling - Machine 10,ID4132,2/14/12 21:23,Variant 117,117,Spur Gear,missing,10,regular,S,Machine 10 - Grinding,2,0,300,1283,2,1,21,330,1801,7,28
Case39,Turning & Milling - Machine 10,ID4641,2/15/12 8:12,Variant 117,117,Spur Gear,missing,10,regular,D,Machine 10 - Grinding,0,0,23,492,2,2,8,649,2450,8,29
Case39,Turning & Milling Q.C.,ID4287,2/15/12 12:50,Variant 117,117,Spur Gear,missing,10,regular,D,Quality Check 1,0,0,94,770,2,2,12,278,2728,9,30
Case39,Turning & Milling - Machine 10,ID4641,2/15/12 15:23,Variant 117,117,Spur Gear,missing,10,regular,D,Machine 10 - Grinding,8,0,336,923,2,2,15,153,2881,10,29
Case39,Turning & Milling Q.C.,ID4287,2/16/12 10:29,Variant 117,117,Spur Gear,missing,10,regular,D,Quality Check 1,10,0,89,629,2,3,10,1146,4027,11,30
Case39,Laser Marking - Machine 7,ID0998,2/16/12 11:26,Variant 117,117,Spur Gear,missing,10,regular,D,Machine 7- Laser Marking,10,0,22,686,2,3,11,57,4084,12,30
Case39,Round Grinding - Q.C.,ID4287,2/19/12 16:07,Variant 117,117,Spur Gear,missing,10,regular,S,Quality Check 1,0,0,67,967,2,6,16,4601,8685,13,28
Case209,Turning & Milling - Machine 6,ID4794,2/14/12 6:40,Variant 118,118,Ballnut,missing,168,regular,S,Machine 6 - Turning & Milling,0,0,353,400,2,1,6,0,0,1,33
Case209,Turning & Milling - Machine 6,ID0997,2/14/12 11:41,Variant 118,118,Ballnut,missing,168,regular,S,Machine 6 - Turning & Milling,0,0,217,701,2,1,11,301,301,2,30
Case209,Turning & Milling - Machine 6,ID0997,2/14/12 17:45,Variant 118,118,Ballnut,missing,168,regular,D,Machine 6 - Turning & Milling,53,0,364,1065,2,1,17,364,665,3,28
Case209,Turning & Milling - Machine 6,ID4429,2/14/12 19:53,Variant 118,118,Ballnut,missing,168,regular,B,Machine 6 - Turning & Milling,0,0,53,1193,2,1,19,128,793,4,28
Case209,Turning & Milling - Machine 6,ID4794,2/15/12 6:46,Variant 118,118,Ballnut,missing,168,regular,D,Machine 6 - Turning & Milling,80,0,640,406,2,2,6,653,1446,5,29
Case209,Turning & Milling - Machine 6,ID4529,2/15/12 11:42,Variant 118,118,Ballnut,missing,168,regular,D,Machine 6 - Turning & Milling,35,0,264,702,2,2,11,296,1742,6,29
Case209,Turning & Milling Q.C.,ID4618,2/17/12 8:07,Variant 118,118,Ballnut,missing,168,regular,D,Quality Check 1,168,0,9,487,2,4,8,2665,4407,7,27
Case209,Laser Marking - Machine 7,ID0998,2/20/12 12:37,Variant 118,118,Ballnut,missing,168,regular,D,Machine 7- Laser Marking,168,0,75,757,2,0,12,4590,8997,8,28
Case209,Lapping - Machine 1,ID0998,2/20/12 17:39,Variant 118,118,Ballnut,missing,168,regular,D,Machine 1 - Lapping,168,0,375,1059,2,0,17,302,9299,9,27
Case209,Final Inspection Q.C.,ID4618,2/21/12 15:47,Variant 118,118,Ballnut,missing,168,regular,D,Quality Check 1,168,0,212,947,2,1,15,1328,10627,10,25
Case209,Packing,ID4820,2/23/12 1:00,Variant 118,118,Ballnut,missing,168,regular,D,Packing,96,0,60,60,2,3,1,0,12620,11,26
Case209,Packing,ID4820,2/23/12 1:00,Variant 118,118,Ballnut,missing,168,regular,D,Packing,72,0,60,60,2,3,1,1993,12620,12,26
Case29,Turning & Milling - Machine 10,ID4132,2/14/12 23:31,Variant 119,119,Cable Head,missing,51,deviant,S,Machine 10 - Grinding,0,0,127,1411,2,1,23,0,0,1,29
Case29,Turning & Milling - Machine 10,ID4641,2/16/12 15:56,Variant 119,119,Cable Head,missing,51,deviant,S,Machine 10 - Grinding,0,0,256,956,2,3,15,2425,2425,2,30
Case29,Turning & Milling - Machine 10,ID3846,2/17/12 12:50,Variant 119,119,Cable Head,missing,51,deviant,S,Machine 10 - Grinding,0,0,138,770,2,4,12,1254,3679,3,27
Case29,Turning & Milling - Machine 10,ID4641,2/18/12 7:00,Variant 119,119,Cable Head,missing,51,deviant,D,Machine 10 - Grinding,24,0,1090,420,2,5,7,1090,4769,4,27
Case29,Turning & Milling - Machine 10,ID4641,2/18/12 22:00,Variant 119,119,Cable Head,missing,51,deviant,D,Machine 10 - Grinding,17,0,900,1320,2,5,22,900,5669,5,27
Case29,Turning & Milling - Machine 10,ID4641,2/19/12 6:47,Variant 119,119,Cable Head,missing,51,deviant,D,Machine 10 - Grinding,7,0,324,407,2,6,6,527,6196,6,28
Case29,Turning & Milling Q.C.,ID4493,2/24/12 10:06,Variant 119,119,Cable Head,missing,51,deviant,D,Quality Check 1,48,0,181,606,2,4,10,7399,13595,7,25
Case29,Laser Marking - Machine 7,ID4882,2/26/12 9:47,Variant 119,119,Cable Head,missing,51,deviant,D,Machine 7- Laser Marking,48,0,30,587,2,6,9,2861,16456,8,24
Case93,Turning - Machine 8,ID0997,2/15/12 12:18,Variant 120,120,Tube,missing,12,deviant,S,Machine 8 - Turning & Milling,0,0,297,738,2,2,12,0,0,1,30
Case93,Turning - Machine 8,ID0997,2/15/12 15:56,Variant 120,120,Tube,missing,12,deviant,D,Machine 8 - Turning & Milling,6,0,228,956,2,2,15,218,218,2,29
Case93,Turning - Machine 8,ID4219,2/15/12 19:17,Variant 120,120,Tube,missing,12,deviant,D,Machine 8 - Turning & Milling,6,0,152,1157,2,2,19,201,419,3,29
Case93,Turning - Machine 8,ID4219,2/15/12 20:30,Variant 120,120,Tube,missing,12,deviant,S,Machine 8 - Turning & Milling,1,0,72,1230,2,2,20,73,492,4,29
Case93,Turning - Machine 8,ID4219,2/15/12 23:15,Variant 120,120,Tube,missing,12,deviant,D,Machine 8 - Turning & Milling,11,0,165,1395,2,2,23,165,657,5,29
Case93,Turning Q.C.,ID4163,2/16/12 7:15,Variant 120,120,Tube,missing,12,deviant,D,Quality Check 1,12,0,15,435,2,3,7,480,1137,6,30
Case93,other,other,2/16/12 9:15,Variant 120,120,Tube,missing,12,deviant,D,other,12,0,120,555,2,3,9,120,1257,7,30
Case93,Turning & Milling - Machine 10,ID4641,3/13/12 15:55,Variant 120,120,Tube,missing,12,deviant,S,Machine 10 - Grinding,0,0,328,955,3,1,15,37840,39097,8,18
Case93,Turning & Milling - Machine 10,ID4132,3/13/12 21:23,Variant 120,120,Tube,missing,12,deviant,S,Machine 10 - Grinding,0,0,318,1283,3,1,21,328,39425,9,20
Case93,Turning & Milling - Machine 10,ID4641,3/14/12 8:04,Variant 120,120,Tube,missing,12,deviant,S,Machine 10 - Grinding,0,0,52,484,3,2,8,641,40066,10,20
Case93,Turning & Milling - Machine 10,ID4641,3/14/12 15:39,Variant 120,120,Tube,missing,12,deviant,S,Machine 10 - Grinding,0,0,279,939,3,2,15,455,40521,11,20
Case93,Turning & Milling Q.C.,ID4287,3/14/12 17:57,Variant 120,120,Tube,missing,12,deviant,D,Quality Check 1,0,0,207,1077,3,2,17,138,40659,12,21
Case93,Turning & Milling Q.C.,ID4287,3/15/12 14:00,Variant 120,120,Tube,missing,12,deviant,S,Quality Check 1,0,0,356,840,3,3,14,1203,41862,13,21
Case93,Turning & Milling - Machine 10,ID4132,3/15/12 23:27,Variant 120,120,Tube,missing,12,deviant,S,Machine 10 - Grinding,2,0,438,1407,3,3,23,567,42429,14,22
Case93,Turning & Milling Q.C.,ID4287,3/16/12 12:45,Variant 120,120,Tube,missing,12,deviant,D,Quality Check 1,0,0,216,765,3,4,12,798,43227,15,21
Case93,Turning & Milling - Machine 10,ID4641,3/18/12 6:50,Variant 120,120,Tube,missing,12,deviant,D,Machine 10 - Grinding,3,0,427,410,3,6,6,2525,45752,16,20
Case93,Turning & Milling Q.C.,ID4287,3/18/12 12:00,Variant 120,120,Tube,missing,12,deviant,D,Quality Check 1,0,0,240,720,3,6,12,310,46062,17,20
Case93,Turning & Milling - Machine 10,ID4132,3/18/12 15:39,Variant 120,120,Tube,missing,12,deviant,D,Machine 10 - Grinding,7,0,393,939,3,6,15,219,46281,18,20
Case43,Turning & Milling - Machine 8,ID4219,2/16/12 0:29,Variant 121,121,Ballnut,missing,26,regular,S,Machine 8 - Turning & Milling,0,0,69,29,2,3,0,0,0,1,30
Case43,Turning & Milling - Machine 8,ID0997,2/16/12 13:46,Variant 121,121,Ballnut,missing,26,regular,S,Machine 8 - Turning & Milling,1,0,275,826,2,3,13,797,797,2,30
Case43,Turning & Milling Q.C.,ID4618,2/16/12 13:55,Variant 121,121,Ballnut,missing,26,regular,D,Quality Check 1,0,0,35,835,2,3,13,9,806,3,30
Case43,Turning & Milling - Machine 8,ID0997,2/16/12 15:57,Variant 121,121,Ballnut,missing,26,regular,D,Machine 8 - Turning & Milling,7,0,96,957,2,3,15,122,928,4,30
Case43,Turning & Milling - Machine 8,ID4219,2/16/12 21:03,Variant 121,121,Ballnut,missing,26,regular,D,Machine 8 - Turning & Milling,18,0,276,1263,2,3,21,306,1234,5,30
Case43,Turning & Milling Q.C.,ID4618,2/17/12 8:22,Variant 121,121,Ballnut,missing,26,regular,D,Quality Check 1,26,0,11,502,2,4,8,679,1913,6,27
Case43,Laser Marking - Machine 7,ID0998,2/19/12 14:43,Variant 121,121,Ballnut,missing,26,regular,D,Machine 7- Laser Marking,26,0,15,883,2,6,14,3261,5174,7,28
Case43,Lapping - Machine 1,ID0998,2/20/12 10:24,Variant 121,121,Ballnut,missing,26,regular,D,Machine 1 - Lapping,26,0,36,624,2,0,10,1181,6355,8,28
Case43,Final Inspection Q.C.,ID4618,2/20/12 12:11,Variant 121,121,Ballnut,missing,26,regular,D,Quality Check 1,26,0,60,731,2,0,12,107,6462,9,28
Case43,Packing,ID4820,2/21/12 1:00,Variant 121,121,Ballnut,missing,26,regular,D,Packing,0,0,60,60,2,1,1,0,7231,10,26
Case43,Packing,ID4820,2/21/12 1:00,Variant 121,121,Ballnut,missing,26,regular,D,Packing,26,0,60,60,2,1,1,769,7231,11,26
Case61,Turning & Milling - Machine 9,ID3846,2/16/12 16:05,Variant 122,122,Socket,missing,40,deviant,B,Machine 9 - Turning & Milling,0,0,258,965,2,3,16,0,0,1,30
Case61,Turning & Milling - Machine 9,ID3846,2/16/12 16:27,Variant 122,122,Socket,missing,40,deviant,S,Machine 9 - Turning & Milling,1,0,60,987,2,3,16,22,22,2,30
Case61,Turning & Milling - Machine 9,ID3846,2/16/12 17:30,Variant 122,122,Socket,missing,40,deviant,D,Machine 9 - Turning & Milling,3,0,62,1050,2,3,17,63,85,3,30
Case61,Turning & Milling - Machine 9,ID4932,2/17/12 6:46,Variant 122,122,Socket,missing,40,deviant,D,Machine 9 - Turning & Milling,27,0,571,406,2,4,6,796,881,4,28
Case61,Turning & Milling - Machine 9,ID3846,2/17/12 10:31,Variant 122,122,Socket,missing,40,deviant,D,Machine 9 - Turning & Milling,9,0,206,631,2,4,10,225,1106,5,27
Case61,Turning & Milling Q.C.,ID4287,2/17/12 11:49,Variant 122,122,Socket,missing,40,deviant,S,Quality Check 1,0,0,109,709,2,4,11,78,1184,6,27
Case61,Turning & Milling - Machine 9,ID4641,2/19/12 6:50,Variant 122,122,Socket,missing,40,deviant,S,Machine 9 - Turning & Milling,0,0,245,410,2,6,6,2581,3765,7,28
Case61,Turning & Milling - Machine 9,ID3846,2/19/12 10:53,Variant 122,122,Socket,missing,40,deviant,S,Machine 9 - Turning & Milling,1,0,110,653,2,6,10,243,4008,8,27
Case61,Turning & Milling Q.C.,ID4287,2/19/12 11:30,Variant 122,122,Socket,missing,40,deviant,D,Quality Check 1,0,0,60,690,2,6,11,37,4045,9,28
Case61,Turning & Milling - Machine 9,ID3846,2/19/12 12:24,Variant 122,122,Socket,missing,40,deviant,S,Machine 9 - Turning & Milling,1,0,90,744,2,6,12,54,4099,10,28
Case61,Turning & Milling - Machine 9,ID3846,2/19/12 15:14,Variant 122,122,Socket,missing,40,deviant,D,Machine 9 - Turning & Milling,7,0,148,914,2,6,15,170,4269,11,28
Case61,Turning & Milling - Machine 9,ID4641,2/20/12 0:34,Variant 122,122,Socket,missing,40,deviant,D,Machine 9 - Turning & Milling,12,0,269,34,2,0,0,560,4829,12,29
Case61,Turning & Milling - Machine 9,ID3846,2/20/12 15:27,Variant 122,122,Socket,missing,40,deviant,D,Machine 9 - Turning & Milling,19,0,507,927,2,0,15,893,5722,13,29
Case61,Turning & Milling Q.C.,ID4493,2/20/12 16:49,Variant 122,122,Socket,missing,40,deviant,D,Quality Check 1,39,0,181,1009,2,0,16,82,5804,14,28
